,equity
2023-08-04,4485412.408900592
2023-08-07,4426753.160925091
2023-08-08,4439469.921680392
2023-08-09,4382820.919563217
2023-08-10,4360370.281845367
2023-08-11,4434833.112627218
2023-08-14,4519031.132567016
2023-08-16,4407092.466701517
2023-08-17,4440565.993292891
2023-08-18,4440565.993292891
2023-08-21,4427360.894977892
2023-08-22,4398546.093622891
2023-08-23,4346794.112158142
2023-08-24,4346794.112158142
2023-08-25,4352020.357578142
2023-08-28,4412298.130267342
2023-08-29,4365651.811680842
2023-08-30,4392315.100081841
2023-08-31,4393230.175824592
2023-09-01,4446074.2041491065
2023-09-04,4398431.882902083
2023-09-05,4386428.135608832
2023-09-06,4346640.777544082
2023-09-07,4515076.429557482
2023-09-08,4579559.179812281
2023-09-11,4550656.116744781
2023-09-12,4525403.538851969
2023-09-13,4461916.0535093695
2023-09-14,4513064.818544369
2023-09-15,4448494.537274369
2023-09-18,4434544.6156114945
2023-09-19,4417574.791422495
2023-09-20,4367246.275802394
2023-09-21,4329035.555986179
