regime,strategy,CAGR,Sharpe,MDD,PF,N_trades,WinRate,Final
WEAK,"RSI2(t=15,s=0.03,tg=0.1,h=3)",-0.06785792365901677,-0.42378940867907283,-0.5338952762046079,0.8862494576204886,1892,0.39957716701902746,0.4672466664835238
WEAK,"RSI2(t=15,s=0.03,tg=0.1,h=5)",-0.034495091236861675,-0.1919388759498343,-0.3938096124374061,0.9421643787485133,1380,0.3710144927536232,0.6837833614319646
WEAK,"RSI2(t=15,s=0.03,tg=0.1,h=7)",-0.03328832036725693,-0.18828043271804576,-0.3688520495024221,0.9391349164391709,1156,0.3477508650519031,0.6930947447409072
WEAK,"RSI2(t=15,s=0.05,tg=0.05,h=3)",-0.058456539888546266,-0.35551629116258926,-0.5243100862259538,0.8998622693406519,1823,0.48875479978058145,0.5208807532395138
WEAK,"RSI2(t=15,s=0.05,tg=0.05,h=5)",-0.03421688276936308,-0.19498923815221902,-0.5016423676826871,0.9458996761603444,1335,0.500374531835206,0.6859198751816467
WEAK,"RSI2(t=15,s=0.05,tg=0.05,h=7)",-0.02805251574130241,-0.16236978860432044,-0.47453068976797763,0.9426749179476307,1123,0.5040071237756011,0.7348416583699064
WEAK,"RSI2(t=15,s=0.05,tg=0.07,h=3)",-0.06322012879347383,-0.3896067684122756,-0.5268238044016686,0.8986707895741428,1709,0.4593329432416618,0.493044055451086
WEAK,"RSI2(t=15,s=0.05,tg=0.07,h=5)",-0.03217723680789841,-0.1746525619453911,-0.3901694415253181,0.9382930790938528,1194,0.45309882747068675,0.7017694131314218
WEAK,"RSI2(t=15,s=0.05,tg=0.07,h=7)",-0.007940227722757154,0.00679706824360828,-0.3456175969539369,0.9937089141693856,996,0.4678714859437751,0.9172992405385746
WEAK,"RSI2(t=15,s=0.05,tg=0.1,h=3)",-0.04764365779749802,-0.26151785070995537,-0.4397926849235785,0.9108062994569284,1658,0.45235223160434257,0.589435805932444
WEAK,"RSI2(t=15,s=0.05,tg=0.1,h=5)",-0.025547970025917688,-0.12395354303255661,-0.4483140230545747,0.9489853179413232,1125,0.4391111111111111,0.7556071607797918
WEAK,"RSI2(t=15,s=0.05,tg=0.1,h=7)",0.002928279357597985,0.08979726685812092,-0.32045482699330174,1.0367290867567607,903,0.44629014396456257,1.032168222050519
WEAK,"Disparity(d=-0.05,s=0.03,tg=0.05,h=3)",-0.011515964373466914,-0.054478753310593514,-0.32967191985404865,0.9680635259821994,807,0.4275092936802974,0.8821256892649244
WEAK,"Disparity(d=-0.05,s=0.03,tg=0.05,h=5)",-0.008755521912876207,-0.02405443564605857,-0.308560728719417,0.9801918074928486,782,0.4322250639386189,0.9091692394054967
WEAK,"Disparity(d=-0.05,s=0.03,tg=0.05,h=7)",-0.015587124375864403,-0.0863223735382428,-0.31852957397555814,0.9576523893709833,773,0.4191461836998706,0.8435722463048436
WEAK,"Disparity(d=-0.05,s=0.03,tg=0.07,h=3)",-0.00037912038097986933,0.052087571555670176,-0.31226439067322276,1.010288705942763,781,0.3879641485275288,0.9959024483330704
WEAK,"Disparity(d=-0.05,s=0.03,tg=0.07,h=5)",-0.010578882007715396,-0.03664118901846616,-0.33052279229031845,0.97770377972076,725,0.36551724137931035,0.8912231241898332
WEAK,"Disparity(d=-0.05,s=0.03,tg=0.07,h=7)",-0.022779897283824346,-0.14673213532527082,-0.33674505580444136,0.9378966731899996,711,0.34458509142053445,0.779176103706853
WEAK,"Disparity(d=-0.05,s=0.03,tg=0.1,h=3)",-0.004838093789080289,0.01266343767468244,-0.3247118399618999,0.9987613038982146,760,0.3592105263157895,0.9488401021998024
WEAK,"Disparity(d=-0.05,s=0.03,tg=0.1,h=5)",-0.0074541326938339925,-0.006850545120888064,-0.32822308231772357,0.9929755343559724,687,0.32751091703056767,0.9221778561035284
